Tag,0,1,2,3,4,5,6,7,8,9
0,0.08990635,0.03562035,0.143056691,0.052253615,0.005671088,0.008433581,21.00120495,8.312578061,0.667882893,0.667882893
0,0.07527972,0.014655312,0.119783111,0.040005866,0.154131319,0.019853825,5.585873758,4.367342001,0.831938164,0.831938164
0,0.026124071,0.017923204,0.04156794,0.025599742,0.354630991,0.008928985,5.37144545,6.366874719,0.685347256,0.685347256
0,0.100828588,0.041305527,0.160435781,0.070851222,0.159943066,0.008972879,30.30646595,7.897485159,0.669549887,0.669549887
0,0.08229661,0.049351789,0.130948141,0.118727714,0.359755985,0.012109068,24.34470904,5.93969191,0.721834081,0.721834081
0,0.112418063,0.120416388,0.178876653,0.159346446,0.151180073,0.01114754,29.66177069,9.192501613,0.679199811,0.679199811
1,0.425576836,0.372564107,0.677166641,0.573706508,0.072888758,0.011730933,52.22545063,13.44579682,0.673784032,0.673784032
0,0.049547751,0.020655192,0.078839064,0.03181234,0.062440483,0.007962739,16.02247024,5.371732365,0.740377319,0.740377319
0,0.025312448,0.035669461,0.040276501,0.088945508,0.008695764,0.01674086,13.86578727,2.765591632,0.699398689,0.699398689
0,0.03814517,0.029605249,0.060695581,0.049303625,0.358813373,0.009807022,15.17057248,4.965411476,0.688162027,0.688162027
0,0.081359528,0.157455459,0.129457146,0.244612545,0.006359842,0.143702297,26.41262991,14.39378191,0.62092743,0.62092743
0,0.030092347,0.007701732,0.047882151,0.012946521,0.011215031,0.017806597,2.624728189,3.096791074,0.896654788,0.896654788
0,0.04793676,0.031700581,0.076275758,0.048883595,0.313985739,0.011194941,20.56423504,4.486942663,0.684374527,0.684374527
0,0.082515627,0.054585509,0.131296694,0.118552893,0.174651685,0.009965852,24.82438177,6.342112447,0.749843901,0.749843901
0,0.042636428,0.024176549,0.067841984,0.0409474,0.399126829,0.007642574,20.33017724,5.075461872,0.692898099,0.692898099
0,0.050153702,0.027314255,0.079803221,0.052993353,0.159669289,0.00879335,21.31054358,5.075461872,0.718724367,0.718724367
0,0,0.010938954,2.99192E-09,0.026844375,0.013303143,0.024918756,0.971108037,0.50410096,1.027125573,1.027125573
1,0.497566015,0.422010213,0.791713655,0.684135079,0.289680068,0.334377901,75.45496531,32.91119234,0.589987929,0.589987929
0,0.052471571,0.030074444,0.08349137,0.049937371,0.358868851,0.008244584,21.89275227,5.414527555,0.674640904,0.674640904
0,0,0.009100571,4.10828E-09,0.017595788,0.01069368,0.018676644,0.903212134,0.50410096,0.73602277,0.73602277
0,0.072953507,0.020843746,0.099739611,0.027642272,0.189051534,0.007295535,23.63788002,9.045793227,0.676999318,0.676999318
0,0.066368349,0.016003868,0.090736598,0.022956565,0.183923089,0.005846434,20.56948579,8.103479043,0.667637117,0.667637117
0,0.116584666,0.107362077,0.159390658,0.221107438,0.007820992,0.129556884,25.81047724,8.597332672,0.715245111,0.715245111
0,0.019146126,0.01374787,0.026175946,0.02191449,0.006073118,0.008304162,5.766589296,2.074339574,0.717657816,0.717657816
0,0.082630776,0.047732394,0.112970054,0.078809634,0.005637165,0.080078679,26.36151754,9.099888623,0.691655133,0.691655133
0,0.047200538,0.025514632,0.064531021,0.039670199,0.089323964,0.008725974,16.99147545,6.519303887,0.687159513,0.687159513
0,0.126824602,0.033562269,0.173390374,0.048800588,0.463333334,0.101973704,24.8072278,9.060557477,0.686530684,0.686530684
0,0.15793857,0.074457735,0.215928316,0.107029863,0.376767006,0.152444618,37.43926998,14.81776369,0.666266712,0.666266712
1,0.300331473,0.310521781,0.410603195,0.463923663,0.272151444,0.094416985,63.89001115,11.18685623,0.668785361,0.668785361
1,0.440902293,0.3611947,0.602786958,0.642398894,0.175192492,0.144676652,64.73865769,12.32706307,0.669024763,0.669024763
0,0.100834295,0.055464067,0.137857318,0.084525459,0.007367533,0.010061517,26.18047809,6.580472949,0.703408504,0.703408504
0,0.042099021,0.009151813,0.057556372,0.019410659,0.007491193,0.012345188,10.57972137,3.932628983,0.685397779,0.685397779
0,0.000969582,0.007462229,0.001325577,0.01372647,0.009331348,0.015727824,1.716420443,0.902259206,0.879030565,0.879030565
0,0.000865968,0.007125785,0.001183882,0.012432,0.00891674,0.015148709,1.674700064,0.902259206,0.779888194,0.779888194
0,0.000948257,0.007222545,0.001296446,0.012553686,0.009164476,0.015868204,1.702284587,0.902259206,0.858306052,0.858306052
0,0.01035621,0.006818625,0.014158681,0.008150608,0.008139498,0.013794325,4.312218001,1.427178631,0.797777548,0.797777548
0,0.010404532,0.00660798,0.014224723,0.009836942,0.007491212,0.012041463,5.581173667,2.232534441,0.684393692,0.684393692
0,0.015353902,0.005700696,0.02099134,0.018651539,0.004785446,0.008794039,6.202685921,5.422173504,0.710731513,0.710731513
0,0.10236387,0.035561223,0.139948443,0.056385644,0.271449952,0.143212468,17.7727486,8.216526058,0.666748421,0.666748421
0,0.06597311,0.112771764,0.090196237,0.164643556,0.261501577,0.007141213,27.23833413,12.89239166,0.713087386,0.713087386
0,0.151296586,0.043837372,0.206847668,0.068604872,0.376790414,0.005677736,34.86463358,15.44133631,0.664488794,0.664488794
0,0.114900589,0.051714856,0.15708825,0.098924771,0.085277362,0.167810757,19.496957,4.564148436,0.697162538,0.697162538
0,0.145054772,0.101306491,0.198314086,0.238947123,0.377371978,0.007881494,35.56584887,13.86838025,0.652635713,0.652635713
0,0.05092239,0.034114599,0.069619365,0.078301102,0.009397728,0.014499237,17.31030467,5.244199165,0.729424097,0.729424097
0,0.032999035,0.020962425,0.045115143,0.033111829,0.436577258,0.013381291,6.792044533,1.829856536,0.754143065,0.754143065
0,0.072964787,0.033111904,0.099755019,0.07024195,0.176942354,0.018609025,13.1473147,2.724595267,0.737001603,0.737001603
0,0.145600319,0.099540204,0.199059904,0.143327415,0.205440843,0.00781087,30.44111516,10.07514748,0.671007493,0.671007493
0,0.133397639,0.134330496,0.182376787,0.197057441,0.005609,0.008366664,27.82829843,10.38111845,0.673701986,0.673701986
0,0.069346718,0.013007211,0.094808526,0.035506923,0.170135735,0.019786129,5.332270712,4.243855412,0.850104648,0.850104648
0,0.021927781,0.011325902,0.029978937,0.01617681,0.373202469,0.008862035,3.844472023,4.212071231,0.686569698,0.686569698
0,0.068868443,0.022073014,0.094154634,0.037861772,0.10079362,0.008905926,20.56633722,6.138937896,0.687181598,0.687181598
0,0.099228196,0.043876104,0.135661513,0.105554633,0.378616296,0.012041902,20.81351959,5.924702567,0.725755339,0.725755339
0,0.126210332,0.142537713,0.172550589,0.18861948,0.16724163,0.011080439,32.72829558,10.14911223,0.677696071,0.677696071
1,0.547352552,0.459600002,0.748322308,0.707732081,0.079830088,0.153621941,63.25530017,14.32899699,0.674147034,0.674147034
0,0.069510236,0.042132318,0.095032074,0.064890601,0.068397923,0.007895854,19.77560483,5.778999175,0.729500183,0.729500183
0,0.018194905,0.025303489,0.024875464,0.063096911,0.008633487,0.016673378,9.709664542,2.265249517,0.706734941,0.706734941
0,0.063576356,0.060566276,0.086919487,0.100865141,0.377702033,0.009740012,19.77286137,5.37632127,0.684288711,0.684288711
0,0.083239682,0.147286385,0.113802522,0.228814453,0.074121753,0.132730226,26.28969138,14.25141602,0.623268409,0.623268409
0,0.026512664,0.006900809,0.036247231,0.011600194,0.011152595,0.017739042,2.381092764,3.005778455,0.91740343,0.91740343
0,0.02358469,0.013138394,0.032244213,0.02025993,0.329694762,0.011127837,12.12379409,2.550933618,0.703524099,0.703524099
0,0.045813642,0.0270187,0.062634908,0.058681265,0.138600032,0.009898831,15.31945408,4.316601835,0.783338797,0.783338797
0,0.030102663,0.016617592,0.041155361,0.028144946,0.398135871,0.00757571,14.0685003,4.316601835,0.702176912,0.702176912
0,0.035410095,0.018774273,0.0484115,0.036424652,0.100500532,0.008726409,14.73475509,4.316601835,0.732717947,0.732717947
0,0,0.01023923,-5.92466E-09,0.025127251,0.013240575,0.024850708,0.971108037,0.499581301,1.051291286,1.051291286
1,0.590879798,0.452322155,0.807831287,0.733274817,0.255334388,0.435836478,77.59027732,32.39997419,0.596328268,0.596328268
0,0.025724143,0.013891026,0.035169188,0.023065481,0.377755854,0.00817768,13.14446552,3.433767727,0.691057112,0.691057112
0,0,0.008518443,-1.04934E-08,0.016470253,0.010631277,0.018609029,0.903212134,0.499581301,0.746532516,0.746532516
0,0.040963404,0.013209611,0.058057211,0.017518133,0.191698362,0.008166656,14.27291991,8.291631349,0.738746722,0.738746722
0,0.056933127,0.026074024,0.08069098,0.03740155,0.186518228,0.006716284,15.17659189,11.29260762,0.694135468,0.694135468
0,0.121982366,0.147491679,0.172884881,0.303752601,0.008699712,0.365552616,23.87287455,11.19515453,0.67006442,0.67006442
0,0.010807011,0.030176006,0.015316717,0.048101328,0.006950291,0.00917617,4.642629744,4.906870672,0.788740748,0.788740748
0,0.094471097,0.124516621,0.133893341,0.205585957,0.006513953,0.211318008,26.34245404,18.73146558,0.743108872,0.743108872
0,0.042148169,0.070175849,0.059736356,0.109109648,0.00691764,0.009598353,13.34153069,12.23599417,0.725965431,0.725965431
0,0.077485673,0.022874083,0.109820008,0.033259623,0.366029827,0.274741555,13.85672975,8.740180988,0.674761366,0.674761366
0,0.154600963,0.068683632,0.219115019,0.098729849,0.381891888,0.006463846,33.06587292,13.61841726,0.700731474,0.700731474
1,0.304205507,0.327835232,0.431148678,0.489790201,0.007868059,0.249667631,57.6761399,14.07623015,0.652592108,0.652592108
1,0.463017523,0.409946501,0.656232119,0.72910589,0.272433203,0.424393796,68.81757184,15.89877838,0.649678343,0.649678343
0,0.114205919,0.093883291,0.161863372,0.143075109,0.008245852,0.010935074,30.29108264,9.977465609,0.655951835,0.655951835
0,0.041378375,0.001449964,0.058645308,0.003075322,0.008369621,0.013220767,9.550812763,3.576290233,0.685619159,0.685619159
0,0.002987823,0.024361599,0.004234657,0.044812158,0.133884166,0.016606415,2.574630665,2.313135543,0.774223838,0.774223838
0,0.00266853,0.023263225,0.003782079,0.0405862,0.009796433,0.016026783,2.512050097,2.313135543,0.711436984,0.711436984
0,0.002922109,0.023579115,0.00414145,0.040983438,0.010044389,0.01674692,2.553426881,2.313135543,0.759813721,0.759813721
0,0.006728468,0.014081292,0.009536222,0.016831985,0.009018501,0.014671192,3.618886849,2.775985742,0.722521504,0.722521504
0,0.005115184,0.000245551,0.007249717,0.00036553,0.00836964,0.012916773,3.277229318,1.753051822,0.712530802,0.712530802
0,0.024947517,0.017349519,0.035357967,0.056764152,0.005661484,0.009666478,7.299128517,9.560231126,0.753478273,0.753478273
0,0.021359801,0.001828741,0.030273117,0.002899641,0.006908802,0.008220246,3.924911103,4.908516063,0.696482478,0.696482478
0,0.045017589,0.056350324,0.063803166,0.082269885,0.265001304,0.008012198,17.74683747,13.03009132,0.78581646,0.78581646
0,0.155101582,0.052867357,0.219824597,0.082736656,0.381915211,0.006547439,30.70099423,20.91750638,0.691326481,0.691326481
0,0.090291649,0.017169606,0.127969921,0.032843523,0.011275459,0.018460534,17.58501843,3.393153982,0.67943507,0.67943507
0,0.073767312,0.046257712,0.104549974,0.109105967,0.382494647,0.00875313,19.70028174,12.85495436,0.671810246,0.671810246
0,0.034307145,0.011680034,0.048623331,0.026808441,0.010277849,0.015376732,10.57727146,4.807878576,0.689282204,0.689282204
0,0.029500354,0.035287995,0.041810695,0.055740196,0.487004987,0.01425779,6.098713381,3.238835941,0.695145373,0.695145373
0,0.077866599,0.066881672,0.110359848,0.141879484,0.273978461,0.019490197,13.3049634,4.136373955,0.678472093,0.678472093
0,0.117324717,0.038129173,0.166283578,0.054901998,0.208268815,0.008682445,23.15407508,9.558675883,0.656316812,0.656316812
0,0.125478774,0.09962301,0.177840397,0.146142945,0.160012786,0.009238728,24.9608199,13.51439027,0.664119255,0.664119255
0,0.079482444,0.005123167,0.112650007,0.013985156,0.197460355,0.020668361,4.705737448,4.053002255,0.757807133,0.757807133
0,0.020115279,0.002855242,0.028509254,0.004078144,0.378249874,0.009734534,1.579989762,3.590152057,0.716238408,0.716238408
0,0.03483922,0.010558393,0.049377427,0.018110773,0.007548033,0.009778464,10.5369115,5.060315778,0.683952841,0.683952841
0,0.043577112,0.016010081,0.061761592,0.038516138,0.383734309,0.012917212,10.08860555,4.415214967,0.690724833,0.690724833
0,0.110303029,0.127868444,0.156331912,0.169207662,0.194655353,0.011954897,22.45041607,10.55046043,0.697147048,0.697147048
1,0.576786101,0.473722577,0.817475796,0.729479432,0.298314912,0.456038971,58.37187817,15.87932639,0.679005607,0.679005607
0,0.017505223,0.011558298,0.02481004,0.017801639,0.079006955,0.008767503,6.073899558,3.518038224,0.81892011,0.81892011
0,0.015526796,0.030845355,0.022006052,0.076916113,0.009512928,0.017552814,5.839572038,3.049357036,0.687478992,0.687478992
0,0.022956867,0.016656686,0.032536633,0.02773951,0.382823481,0.010613286,7.012339845,3.518038224,0.730571816,0.730571816
0,0.004891604,0.013347336,0.006932837,0.020735521,0.007175083,0.010769576,2.453332753,2.803261287,0.706611593,0.706611593
0,0.032692682,0.018775601,0.046335157,0.031561568,0.012034278,0.018619433,2.624728189,4.360648774,0.802581108,0.802581108
0,0.046052676,0.044994414,0.065270193,0.069383226,0.334077742,0.012002337,13.2979497,5.590242504,0.666209276,0.666209276
0,0.067499928,0.059822649,0.095667273,0.129927307,0.07614671,0.010772245,14.64698672,7.196726466,0.687602567,0.687602567
0,0.01989498,0.018714773,0.028197071,0.031696893,0.36889567,0.008447078,8.531930727,5.185711685,0.681474793,0.681474793
0,0.099147886,0.085168548,0.140521795,0.165238515,0.007223863,0.009598788,20.43638585,8.531747762,0.663556384,0.663556384
0,0.001596751,0.033564072,0.002263067,0.082366727,0.014124126,0.025737526,0.971108037,1.668034732,0.910430468,0.910430468
1,0.515001297,0.401220471,0.729908347,0.650432169,0.193680176,0.257838655,62.45032366,24.10081656,0.654034736,0.654034736
0,0.017758345,0.017877076,0.02516881,0.029684149,0.382877102,0.009049577,8.126995682,4.382469704,0.686860218,0.686860218
0,0.001067576,0.027923349,0.001513071,0.053989328,0.011512495,0.019490201,0.903212134,1.668034732,0.697722802,0.697722802
0,0.124548227,0.06909164,0.212546811,0.091627017,0.192850056,0.007141252,35.0440353,12.10006115,0.663202101,0.663202101
0,0.066961005,0.019856654,0.114271738,0.028483137,0.187609095,0.005692376,22.08001504,7.947405246,0.672784998,0.672784998
0,0.091195717,0.085485175,0.155629337,0.176052913,0.007681445,0.011160013,23.31869933,7.822756706,0.753417032,0.753417032
0,0.01364106,0.016181542,0.023279086,0.025793806,0.005933816,0.008149722,4.941886144,1.993893906,0.697829695,0.697829695
0,0.056213427,0.03824212,0.095930532,0.063140482,0.005497924,0.007547848,21.28793092,7.528453959,0.681168755,0.681168755
0,0.050064005,0.032773476,0.085436359,0.050956309,0.133909899,0.008571468,18.95561773,6.26318236,0.681273637,0.681273637
0,0.105155326,0.029285949,0.179452002,0.04258268,0.491092434,0.009988212,21.90369004,8.385971158,0.719196043,0.719196043
0,0.108196586,0.065061763,0.184642032,0.093523562,0.385972687,0.005440198,27.62561533,15.06087518,0.671580323,0.671580323
1,0.296165198,0.363402694,0.505418181,0.542928398,0.320795245,0.010446128,56.85480272,14.4021654,0.676559792,0.676559792
0,0.070510417,0.04403051,0.120328978,0.078309953,0.007147121,0.010167476,20.00348002,6.383556164,0.704416264,0.704416264
1,0.263173074,0.290712386,0.449116111,0.443036258,0.00722805,0.009906803,42.53637682,12.91826783,0.735478593,0.735478593
0,0.04137769,0.01287074,0.070612758,0.027298395,0.007351692,0.012190117,10.43216634,3.653934282,0.703087465,0.703087465
0,0.00201042,0.012829511,0.003430933,0.02359936,0.009191588,0.01557222,3.432840887,1.254329901,0.938647745,0.938647745
0,0.001795577,0.012251077,0.00306423,0.021373851,0.008777039,0.014993197,3.349400129,1.254329901,0.824908883,0.824908883
0,0.001966202,0.012417433,0.003355369,0.021583062,0.00902474,0.015712577,3.404569174,1.254329901,0.915519457,0.915519457
0,0.011526561,0.009965135,0.019670576,0.011911775,0.007999906,0.013639026,5.909279722,1.758892247,0.847766798,0.847766798
0,0.011313429,0.009375323,0.019306816,0.013956532,0.007351711,0.011886439,7.107476665,2.53301528,0.687907457,0.687907457
0,0.015876766,0.006941469,0.02709437,0.022711102,0.004646325,0.008639523,6.693831429,5.211894348,0.691726307,0.691726307
0,0.169366181,0.109805375,0.289030492,0.174106717,0.320141326,0.007194786,25.91908986,15.75036063,0.666221672,0.666221672
0,0.032652706,0.03603822,0.05572322,0.052614763,0.267174265,0.006986954,17.07324433,9.585602811,0.694958069,0.694958069
0,0.089900643,0.019150347,0.153419197,0.029970029,0.385995737,0.005523705,22.75705672,11.29644077,0.671690919,0.671690919
0,0.079454884,0.051302031,0.135593116,0.098135084,0.07157113,0.017424387,13.59848795,4.086423327,0.732854124,0.732854124
0,0.150228798,0.080313124,0.256371677,0.189431012,0.386568345,0.00772712,35.30717115,11.66203856,0.681946988,0.681946988
0,0.050234839,0.044320825,0.08572793,0.10172683,0.009257959,0.014343827,19.16162844,4.862988671,0.767849177,0.767849177
0,0.012904757,0.019209355,0.022022504,0.030342735,0.289614831,0.013226057,5.430626895,2.145953764,0.801765499,0.801765499
0,0.063845605,0.034246217,0.108955197,0.072648242,0.009257989,0.018452964,11.82811281,2.67333254,0.782875938,0.782875938
0,0.127185255,0.049756289,0.217046991,0.071643785,0.209637796,0.007656508,24.33449712,8.701445017,0.697484589,0.697484589
0,0.132095575,0.062343411,0.225426644,0.091455296,0.005469763,0.008212215,29.722273,8.531997891,0.686902258,0.686902258
0,0.080013178,0.018336022,0.136545852,0.050053444,0.22367113,0.01962988,6.466010067,4.272701644,0.908894402,0.908894402
0,0.027766718,0.01958492,0.047385074,0.027973173,0.382232751,0.008707508,6.040699909,6.177457679,0.688136204,0.688136204
0,0.133733228,0.072901726,0.228221446,0.125048071,0.151721006,0.253488671,35.2590571,10.7050807,0.691748314,0.691748314
0,0.084191605,0.048043832,0.143676534,0.11558111,0.387793216,0.011886879,23.90035942,5.780019444,0.772530233,0.772530233
1,0.364410222,0.394407421,0.621881366,0.521917582,0.220967822,0.010925566,51.75940122,18.11505065,0.678913089,0.678913089
0,0.061341241,0.049447864,0.104681417,0.076144122,0.102481894,0.011508828,22.95551682,5.117572796,0.696290872,0.696290872
0,0.051495109,0.022098344,0.087878563,0.034035034,0.087799083,0.007741478,16.02247024,5.18932845,0.703329472,0.703329472
0,0.024555743,0.036154687,0.041905422,0.090155534,0.008493825,0.016517624,13.57907654,2.67862499,0.729518666,0.729518666
0,0.039010555,0.029458733,0.06657315,0.049059652,0.38689328,0.009585349,14.87970988,4.802266933,0.682284541,0.682284541
0,0.234415337,0.416884989,0.400039673,0.647645414,0.174809094,0.009741477,72.35602287,29.00162258,0.612332333,0.612332333
0,0.031986777,0.0098619,0.054586787,0.016577743,0.011012577,0.017583119,3.544008401,3.034281813,0.983226757,0.983226757
1,0.369376451,0.353458643,0.63035655,0.545047462,0.337282071,0.257502647,48.4818467,16.33903073,0.678121475,0.678121475
0,0.084738441,0.050218899,0.14460972,0.109069191,0.173858725,0.009744143,23.66214509,6.135273208,0.817750641,0.817750641
0,0.125909552,0.094178356,0.21487008,0.159508258,0.42551927,0.007421384,35.85395927,8.196016962,0.720133484,0.720133484
0,0.051019952,0.02659853,0.087067723,0.051604778,0.151444692,0.008571903,20.85576283,4.92866113,0.767360681,0.767360681
0,8.67068E-06,0.015506756,1.47958E-05,0.038053855,0.013100262,0.024693648,1.942216073,0.480206868,1.127155095,1.127155095
0,0.156843245,0.111617446,0.267659694,0.180946872,0.068043803,0.00693599,42.87076898,16.84826206,0.661645991,0.661645991
0,0.170320168,0.089275867,0.290658504,0.148238972,0.386946263,0.00802326,34.74065129,10.80645593,0.675146769,0.675146769
0,0.051963285,0.086392768,0.088677533,0.167038962,0.010491333,0.018452968,8.230276971,3.526477123,0.777193112,0.777193112
0,0.083205506,0.042504493,0.120483324,0.056368038,0.189203859,0.007029236,28.87600446,11.6075933,0.66573962,0.66573962
0,0.059375271,0.014679749,0.085976623,0.021057203,0.184061022,0.005580523,21.08004195,7.752133912,0.669947969,0.669947969
0,0.118772261,0.108447812,0.171984702,0.223343492,0.00745221,0.011047542,29.00438517,8.491455458,0.737401513,0.737401513
0,0.017132923,0.015075306,0.024808846,0.024030432,0.005704984,0.008037593,6.705716481,1.960109168,0.701398986,0.701398986
0,0.078303307,0.04709813,0.113384783,0.077762455,0.005269192,0.007435787,28.32369176,8.812215767,0.680942966,0.680942966
0,0.042228483,0.02369244,0.061147749,0.036837071,0.11156786,0.008459291,17.63974003,6.272985552,0.681530459,0.681530459
0,0.096141353,0.023043815,0.13921465,0.033506427,0.466188124,0.009875874,22.58342778,8.330418479,0.707508168,0.707508168
0,0.132064134,0.085076675,0.191231623,0.122294135,0.377606885,0.005328374,38.7079164,15.16902755,0.667708057,0.667708057
1,0.336375564,0.470177919,0.487078726,0.702452004,0.277091142,0.289264291,73.32917045,14.63312113,0.670427181,0.670427181
0,0.083412737,0.05599048,0.120783284,0.099581279,0.006918009,0.010055118,26.51374349,6.027374863,0.692588916,0.692588916
1,0.368129075,0.405235738,0.533058584,0.61756593,0.006998919,0.40577346,65.11487603,13.1314209,0.715829088,0.715829088
0,0.037665155,0.010502772,0.054539904,0.022276036,0.007122533,0.012077529,11.34287287,3.754043073,0.695619805,0.695619805
0,0.000872069,0.009292416,0.001262769,0.017093018,0.008962004,0.087944223,2.574630665,0.852573303,0.919616296,0.919616296
0,0.000778876,0.008873456,0.001127824,0.015481076,0.00854755,0.079225964,2.512050097,0.852573303,0.810119068,0.810119068
0,0.000852889,0.008993949,0.001234949,0.015632587,0.008795194,0.118255795,2.553426881,0.852573303,0.897170507,0.897170507
0,0.009268489,0.007479609,0.013420939,0.00894071,0.007770597,0.074626003,5.110748862,1.348586293,0.831509718,0.831509718
0,0.009310496,0.007086322,0.013481792,0.010549025,0.007122552,0.011773886,6.344325166,2.109592508,0.685854757,0.685854757
0,0.013736926,0.005727843,0.019891351,0.01874036,0.004417788,0.008527337,6.693831429,5.123583488,0.696329507,0.696329507
0,0.144443661,0.090413362,0.209157407,0.143358886,0.276395418,0.007082764,25.71695874,15.45657114,0.659749825,0.659749825
0,0.061528027,0.101534195,0.089093864,0.14823705,0.261895947,0.006874955,28.79252135,12.53646042,0.696839803,0.696839803
0,0.135356143,0.040517967,0.19599849,0.063410051,0.377630218,0.005411871,35.76654132,14.90565198,0.662609839,0.662609839
0,0.102795035,0.048234597,0.148849353,0.092267416,0.079647635,0.017311199,20.39234391,4.359260385,0.717870511,0.717870511
0,0.129769087,0.087707996,0.187908322,0.20687297,0.378209909,0.094728645,36.15836415,13.38417433,0.663025703,0.663025703
0,0.045559622,0.031837817,0.06597127,0.073075339,0.009028359,0.014230992,18.1685149,5.076573289,0.753626163,0.753626163
0,0.02952528,0.021058047,0.042753201,0.033262875,0.287501372,0.01311335,7.590575394,1.729089401,0.782841825,0.782841825
0,0.065279633,0.033849653,0.094526291,0.071807005,0.009028389,0.149195485,14.00552492,2.612533751,0.76431767,0.76431767
0,0.130256996,0.086186096,0.188614815,0.124098904,0.205644799,0.007544434,31.02691347,9.698052003,0.686634978,0.686634978
0,0.119340189,0.115606852,0.172807097,0.169590592,0.005241037,0.008100078,28.43118306,10.00008192,0.684475406,0.684475406
0,0.062043615,0.014529052,0.089840442,0.039661217,0.295238604,0.019516438,6.212407021,4.12816462,0.888827696,0.888827696
0,0.019618696,0.011549825,0.028408289,0.016496604,0.374019176,0.008595315,4.513726482,4.098130741,0.687327849,0.687327849
0,0.104485743,0.070164815,0.151297584,0.120353498,0.12619137,0.224738852,28.89591503,10.96375931,0.665903172,0.665903172
0,0.083093561,0.038675506,0.120321192,0.093043312,0.379450173,0.126287021,20.15090687,5.569048909,0.752786329,0.752786329
1,0.516775131,0.571995735,0.748301268,0.756919384,0.292791426,0.429246764,76.57310357,20.79583233,0.670260554,0.670260554
0,0.050719872,0.063152596,0.073443413,0.097247839,0.131183234,0.011396317,22.67516692,5.579323251,0.691487462,0.691487462
0,0.062188812,0.038197208,0.09005069,0.058829889,0.112261012,0.059557637,20.60539728,5.610623959,0.709746178,0.709746178
0,0.016282028,0.024785098,0.023576707,0.061804239,0.008264402,0.01640454,10.53366218,2.209982177,0.721588831,0.721588831
0,0.05687869,0.053076211,0.082361519,0.088391438,0.378538895,0.071630443,20.42112596,5.230120852,0.680748902,0.680748902
